Monthly_Inhand_Salary,Delay_from_due_date,Outstanding_Debt,Credit_History_Age,Credit_Score_Encoded,Num_of_Loan_Types,Credit_Mix_Good,Payment_of_Min_Amount_No,Payment_of_Min_Amount_Yes
5189.735169709576,4,1450.47,251.0,2,2,1,1,0
2994.471666666667,0,216.62,356.0,1,1,1,1,0
2994.471666666667,-3,216.62,357.0,1,1,1,1,0
2994.471666666667,0,216.62,358.0,2,1,1,1,0
14241.603333333333,11,1042.68,301.0,1,4,1,1,0
14241.603333333333,15,1042.68,302.0,0,4,1,1,0
14241.603333333333,11,1042.68,305.0,1,4,1,1,0
14241.603333333333,11,1042.68,307.0,0,4,1,1,0
974.8141666666668,50,4609.03,115.0,1,6,0,0,0
974.8141666666668,50,4609.03,116.0,1,6,0,0,1
974.8141666666668,50,4609.03,119.0,1,6,0,0,1
1750.080416666667,4,783.47,395.0,2,2,1,1,0
1750.080416666667,6,783.47,397.0,2,2,1,1,0
1750.080416666667,4,783.47,399.0,2,2,1,0,0
1750.080416666667,4,783.47,400.0,2,2,1,1,0
1750.080416666667,2,783.47,401.0,2,2,1,0,0
1101.1158333333333,13,589.87,281.0,1,2,1,1,0
1101.1158333333333,13,589.87,283.0,1,2,1,1,0
7118.405,29,1169.61,333.0,1,3,0,0,1
7118.405,24,1169.61,336.0,1,3,0,0,1
7118.405,29,1169.61,337.0,1,3,0,0,1
7118.405,25,1169.61,339.0,1,3,0,0,1
4416.47,41,3497.65,22.0,1,5,0,0,1
4416.47,41,3497.65,23.0,1,5,0,0,0
4416.47,41,3497.65,26.0,0,5,0,0,1
3034.4125,24,559.23,162.0,1,5,0,0,1
3034.4125,24,559.23,163.0,1,5,0,0,1
3034.4125,24,559.23,165.0,1,5,0,0,1
3034.4125,27,559.23,166.0,1,5,0,0,1
918.6929166666664,36,1294.45,141.0,0,5,0,0,1
918.6929166666664,36,1294.45,144.0,1,5,0,0,1
918.6929166666664,35,1294.45,146.0,1,5,0,0,1
1726.2558333333334,19,1027.83,233.0,1,2,0,0,1
1726.2558333333334,15,1027.83,238.0,2,2,0,0,1
4759.623333333334,37,4265.3,24.0,0,5,0,0,1
3469.400833333333,0,1204.84,323.0,2,3,1,1,0
809.6079166666667,22,3838.2,58.0,1,6,0,0,1
809.6079166666667,22,3838.2,59.0,1,6,0,0,0
809.6079166666667,22,3838.2,65.0,1,6,0,0,1
2628.9833333333336,60,1883.15,93.0,0,6,0,0,1
2628.9833333333336,60,1883.15,97.0,0,6,0,0,1
2628.9833333333336,56,1883.15,98.0,0,6,0,0,1
1950.335,6,1391.92,203.0,1,2,0,0,1
1950.335,6,1391.92,204.0,0,2,0,0,1
1950.335,6,1391.92,207.0,1,2,0,0,1
1950.335,6,1391.92,210.0,0,2,0,0,0
1597.35,11,1263.91,220.0,1,1,0,0,1
1597.35,11,1263.91,222.0,1,1,0,0,1
1597.35,11,1263.91,223.0,1,1,0,0,1
1597.35,11,1263.91,224.0,1,1,0,0,1
1597.35,11,1263.91,225.0,1,1,0,0,1
1597.35,11,1263.91,227.0,2,1,0,0,1
10979.112499999996,14,384.01,215.0,2,2,1,1,0
10979.112499999996,13,384.01,218.0,1,2,1,1,0
10979.112499999996,13,384.01,220.0,1,2,1,0,0
530.0508333333332,50,1559.93,92.0,0,4,0,0,1
530.0508333333332,50,1559.93,97.0,0,4,0,0,1
1550.7825,15,2537.45,205.0,0,5,0,0,1
1550.7825,16,2537.45,207.0,0,5,0,0,1
1550.7825,17,2537.45,210.0,0,5,0,0,1
1424.56375,20,931.36,382.0,1,1,0,1,0
1424.56375,25,931.36,384.0,1,1,0,1,0
1424.56375,20,931.36,385.0,1,1,0,1,0
1424.56375,16,931.36,386.0,0,1,0,1,0
1424.56375,23,931.36,387.0,1,1,0,1,0
1789.8733333333332,5,328.81,383.0,2,4,1,1,0
1789.8733333333332,5,328.81,384.0,2,4,1,1,0
1789.8733333333332,5,328.81,386.0,2,4,1,1,0
10631.555,6,61.05,187.0,2,1,1,1,0
10631.555,3,61.05,189.0,2,1,1,1,0
10631.555,3,61.05,191.0,1,1,1,1,0
10631.555,3,61.05,193.0,1,1,1,1,0
3195.651666666666,23,879.49,276.0,1,4,0,0,1
3195.651666666666,25,879.49,277.0,1,4,0,0,1
3195.651666666666,25,879.49,278.0,1,4,0,0,1
3195.651666666666,25,879.49,279.0,1,4,0,0,1
3195.651666666666,25,879.49,281.0,1,4,0,0,1
10145.726666666667,-4,1318.6,243.0,0,3,1,1,0
10145.726666666667,1,1318.6,245.0,0,3,1,0,0
9022.145,19,1218.49,343.0,1,4,0,0,1
9022.145,19,1218.49,345.0,1,4,0,0,1
1790.0695833333332,15,655.39,289.0,2,3,1,1,0
1790.0695833333332,16,655.39,290.0,2,3,1,1,0
1790.0695833333332,16,655.39,291.0,2,3,1,1,0
1790.0695833333332,15,655.39,293.0,2,3,1,1,0
1790.0695833333332,15,655.39,294.0,2,3,1,1,0
1790.0695833333332,15,655.39,295.0,1,3,1,1,0
1715.1933333333334,49,2496.93,167.0,1,4,0,0,1
1715.1933333333334,44,2496.93,169.0,1,4,0,0,1
1075.4375,22,2223.59,229.0,0,7,0,0,1
1075.4375,22,2223.59,230.0,0,7,0,0,1
1075.4375,17,2223.59,233.0,0,7,0,0,1
7678.493333333333,16,434.95,319.0,1,4,0,1,0
7678.493333333333,12,434.95,321.0,1,4,0,1,0
7678.493333333333,16,434.95,323.0,0,4,0,1,0
7678.493333333333,16,434.95,326.0,1,4,0,1,0
1600.7675,10,1879.94,202.0,1,5,0,0,1
1600.7675,15,1879.94,204.0,1,5,0,0,1
1600.7675,15,1879.94,205.0,1,5,0,0,0
1600.7675,15,1879.94,208.0,1,5,0,0,1
1015.9879166666668,8,361.58,280.0,1,1,0,1,0
1015.9879166666668,8,361.58,281.0,1,1,0,1,0
1015.9879166666668,8,361.58,283.0,1,1,0,1,0
1015.9879166666668,8,361.58,285.0,1,1,0,1,0
1015.9879166666668,8,361.58,286.0,1,1,0,1,0
1760.311666666667,19,346.91,167.0,1,5,0,0,1
1760.311666666667,19,346.91,169.0,1,5,0,0,1
1760.311666666667,24,346.91,170.0,2,5,0,0,1
1760.311666666667,19,346.91,172.0,2,5,0,0,1
1760.311666666667,19,346.91,174.0,1,5,0,0,1
5888.205000000001,8,217.92,333.0,1,2,0,0,1
5888.205000000001,8,217.92,336.0,1,2,0,0,0
5888.205000000001,7,217.92,339.0,2,2,0,0,1
3589.613333333333,8,499.67,249.0,2,4,1,1,0
3589.613333333333,8,499.67,250.0,2,4,1,1,0
3401.2616666666668,30,461.36,209.0,1,3,0,1,0
3401.2616666666668,25,461.36,214.0,1,3,0,1,0
12277.843333333332,9,1109.03,227.0,2,3,1,1,0
12277.843333333332,14,1109.03,233.0,2,3,1,1,0
1430.6008333333332,39,4735.55,145.0,0,9,0,0,1
1430.6008333333332,35,4735.55,146.0,0,9,0,0,1
1430.6008333333332,39,4735.55,147.0,0,9,0,0,1
1430.6008333333332,39,4735.55,149.0,0,9,0,0,1
1430.6008333333332,39,4735.55,150.0,0,9,0,0,0
3200.5516666666667,20,2671.92,186.0,0,6,0,0,1
3200.5516666666667,20,2671.92,187.0,0,6,0,0,1
2631.405,23,2982.96,72.0,0,8,0,0,1
2631.405,23,2982.96,73.0,0,8,0,0,1
2631.405,20,2982.96,74.0,0,8,0,0,1
2631.405,23,2982.96,76.0,0,8,0,0,0
2051.8066666666664,7,303.42,205.0,1,4,1,1,0
2051.8066666666664,7,303.42,206.0,2,4,1,1,0
2051.8066666666664,5,303.42,210.0,2,4,1,1,0
2051.8066666666664,7,303.42,212.0,2,4,1,1,0
689.1870833333335,22,1269.6,327.0,1,4,0,1,0
689.1870833333335,18,1269.6,328.0,1,4,0,1,0
689.1870833333335,22,1269.6,329.0,1,4,0,1,0
3282.870000000001,51,2318.76,158.0,0,9,0,0,1
3282.870000000001,54,2318.76,159.0,1,9,0,0,1
2794.471666666667,10,459.1,289.0,2,1,1,1,0
2794.471666666667,10,459.1,290.0,1,1,1,1,0
2794.471666666667,7,459.1,292.0,2,1,1,1,0
2794.471666666667,7,459.1,293.0,2,1,1,1,0
6603.384999999998,4,944.15,317.0,1,1,1,1,0
6603.384999999998,7,944.15,320.0,0,1,1,1,0
2777.1983333333333,2,489.73,317.0,1,3,1,0,0
2777.1983333333333,2,489.73,320.0,1,3,1,1,0
2777.1983333333333,2,489.73,321.0,1,3,1,1,0
2777.1983333333333,2,489.73,322.0,1,3,1,1,0
2777.1983333333333,2,489.73,323.0,1,3,1,1,0
1137.2325,25,2039.51,231.0,0,9,0,0,1
1137.2325,25,2039.51,235.0,0,9,0,0,1
1137.2325,24,2039.51,236.0,0,9,0,0,1
1137.2325,29,2039.51,237.0,1,9,0,0,1
1137.2325,25,2039.51,238.0,1,9,0,0,1
5120.795,27,817.64,119.0,1,4,0,0,1
5120.795,27,817.64,120.0,1,4,0,0,1
12131.58,0,1180.37,197.0,1,2,1,1,0
12131.58,0,1180.37,198.0,1,2,1,1,0
12131.58,0,1180.37,199.0,1,2,1,1,0
12131.58,0,1180.37,200.0,1,2,1,1,0
5006.986666666667,52,4106.36,31.0,0,8,0,0,1
5006.986666666667,52,4106.36,32.0,0,8,0,0,0
5006.986666666667,52,4106.36,33.0,1,8,0,0,0
5006.986666666667,52,4106.36,34.0,0,8,0,0,1
5006.986666666667,47,4106.36,36.0,0,8,0,0,1
932.4629166666666,27,1295.41,197.0,1,4,0,0,1
932.4629166666666,27,1295.41,198.0,1,4,0,0,0
7256.27,13,715.19,359.0,2,2,1,1,0
7256.27,13,715.19,361.0,2,2,1,1,0
7256.27,12,715.19,362.0,2,2,1,0,0
4610.4575,38,1970.44,89.0,0,7,0,0,1
4610.4575,38,1970.44,90.0,0,7,0,0,1
4610.4575,38,1970.44,91.0,0,7,0,0,1
4610.4575,38,1970.44,93.0,0,7,0,0,1
9757.623333333331,8,1484.67,313.0,1,1,1,1,0
9757.623333333331,8,1484.67,315.0,1,1,1,1,0
9757.623333333331,10,1484.67,317.0,1,1,1,1,0
9757.623333333331,5,1484.67,318.0,1,1,1,1,0
9434.1375,10,66.47,276.0,2,1,1,1,0
9434.1375,10,66.47,278.0,1,1,1,0,0
9434.1375,10,66.47,279.0,2,1,1,1,0
9434.1375,10,66.47,280.0,2,1,1,0,0
9434.1375,8,66.47,281.0,2,1,1,1,0
5594.4425,30,93.67,359.0,1,2,0,0,1
5594.4425,28,93.67,362.0,0,2,0,0,0
5594.4425,30,93.67,364.0,0,2,0,0,1
5594.4425,30,93.67,365.0,1,2,0,0,1
2715.0016666666666,22,495.51,207.0,1,6,0,0,1
2715.0016666666666,18,495.51,208.0,1,6,0,0,1
3329.456666666667,39,1941.84,134.0,0,4,0,0,1
3329.456666666667,41,1941.84,137.0,0,4,0,0,1
3329.456666666667,41,1941.84,140.0,0,4,0,0,1
1208.8441666666663,15,4449.15,160.0,1,6,0,0,0
1208.8441666666663,15,4449.15,161.0,1,6,0,0,1
1208.8441666666663,15,4449.15,166.0,1,6,0,0,1
1208.8441666666663,15,4449.15,167.0,1,6,0,0,1
11380.863333333333,13,845.47,195.0,1,1,0,1,0
11380.863333333333,13,845.47,198.0,0,1,0,1,0
2602.414166666667,15,612.91,135.0,1,2,0,0,1
2602.414166666667,11,612.91,138.0,1,2,0,0,1
2602.414166666667,11,612.91,139.0,1,2,0,0,1
1300.4733333333334,29,100.3,211.0,2,4,1,1,0
1300.4733333333334,29,100.3,212.0,1,4,1,1,0
1300.4733333333334,29,100.3,213.0,2,4,1,1,0
1300.4733333333334,34,100.3,215.0,2,4,1,1,0
1300.4733333333334,29,100.3,218.0,2,4,1,1,0
1400.4391666666668,14,672.27,156.0,1,3,0,0,1
1400.4391666666668,14,672.27,158.0,1,3,0,0,1
1400.4391666666668,14,672.27,159.0,1,3,0,0,1
1400.4391666666668,14,672.27,160.0,1,3,0,0,1
1400.4391666666668,14,672.27,161.0,1,3,0,0,1
1400.4391666666668,14,672.27,162.0,1,3,0,0,1
5421.363333333334,60,2633.79,145.0,0,7,0,0,1
5421.363333333334,57,2633.79,146.0,0,7,0,0,1
5421.363333333334,60,2633.79,148.0,0,7,0,0,1
5421.363333333334,60,2633.79,152.0,1,7,0,0,1
2448.578333333333,2,1186.98,262.0,2,4,1,1,0
2448.578333333333,2,1186.98,264.0,2,4,1,1,0
2448.578333333333,2,1186.98,265.0,2,4,1,1,0
2448.578333333333,2,1186.98,268.0,2,4,1,1,0
2448.578333333333,2,1186.98,269.0,2,4,1,1,0
4722.730000000001,25,1048.25,172.0,1,4,0,0,1
4722.730000000001,25,1048.25,173.0,1,4,0,0,1
4722.730000000001,30,1048.25,174.0,1,4,0,0,1
4722.730000000001,25,1048.25,175.0,1,4,0,0,1
4722.730000000001,25,1048.25,177.0,1,4,0,0,1
5626.86,36,1566.55,122.0,0,6,0,0,1
5626.86,36,1566.55,123.0,1,6,0,0,1
1776.3525,1,828.97,325.0,1,1,1,1,0
1776.3525,1,828.97,327.0,1,1,1,1,0
1776.3525,-1,828.97,332.0,1,1,1,1,0
1505.4775,36,1937.91,162.0,0,6,0,0,1
2854.396666666666,17,1151.35,203.0,1,2,0,0,1
2854.396666666666,19,1151.35,204.0,1,2,0,0,1
2854.396666666666,17,1151.35,205.0,1,2,0,0,1
2854.396666666666,17,1151.35,206.0,1,2,0,0,1
2854.396666666666,16,1151.35,208.0,1,2,0,0,1
7199.75,10,971.83,374.0,1,2,0,0,0
7199.75,12,971.83,376.0,1,2,0,0,1
7199.75,10,971.83,377.0,1,2,0,0,0
1176.3758333333333,29,2482.1,170.0,0,7,0,0,1
2800.4175,10,1362.01,185.0,0,3,1,1,0
2800.4175,6,1362.01,187.0,1,3,1,1,0
2800.4175,6,1362.01,189.0,1,3,1,1,0
1695.2958333333331,22,1358.9,68.0,0,5,0,0,1
1644.237907536177,22,1358.9,69.0,0,5,0,0,0
1644.237907536177,18,1358.9,70.0,1,5,0,0,1
1644.237907536177,27,1358.9,71.0,0,5,0,0,1
1644.237907536177,22,1358.9,72.0,0,5,0,0,1
1644.237907536177,22,1358.9,75.0,0,5,0,0,0
2802.616666666667,12,1468.61,250.0,2,2,1,1,0
1479.8025,52,2684.55,121.0,0,7,0,0,1
1479.8025,48,2684.55,122.0,0,7,0,0,0
1479.8025,48,2684.55,123.0,0,7,0,0,0
2827.874166666666,30,328.45,378.0,1,4,0,1,0
2827.874166666666,30,328.45,380.0,1,4,0,1,0
2827.874166666666,32,328.45,381.0,1,4,0,1,0
2827.874166666666,26,328.45,382.0,1,4,0,1,0
2532.445294870275,7,146.92,183.0,1,2,0,1,0
2532.445294870275,7,146.92,186.0,2,2,0,1,0
2532.445294870275,4,146.92,187.0,1,2,0,1,0
2532.445294870275,7,146.92,188.0,1,2,0,1,0
11042.03,7,826.77,344.0,2,3,1,1,0
11042.03,3,826.77,345.0,2,3,1,1,0
11042.03,3,826.77,347.0,2,3,1,1,0
11042.03,3,826.77,350.0,1,3,1,1,0
3916.8925,57,2559.56,227.0,0,3,0,0,0
3916.8925,59,2559.56,229.0,0,3,0,0,1
3916.8925,57,2559.56,230.0,0,3,0,0,0
6642.18,60,4455.19,166.0,0,8,0,0,1
6642.18,60,4455.19,167.0,0,8,0,0,1
6642.18,60,4455.19,168.0,0,8,0,0,1
3069.0916666666667,18,68.98,329.0,1,2,0,1,0
3069.0916666666667,17,68.98,332.0,1,2,0,1,0
3069.0916666666667,18,68.98,333.0,1,2,0,1,0
1858.32,24,1158.75,394.0,1,1,0,0,0
1858.32,24,1158.75,395.0,1,1,0,0,1
1858.32,24,1158.75,399.0,0,1,0,0,1
1858.32,24,1158.75,401.0,1,1,0,0,1
808.7883333333333,25,1381.81,191.0,1,4,0,0,1
808.7883333333333,25,1381.81,192.0,1,4,0,0,1
808.7883333333333,23,1381.81,196.0,1,4,0,0,1
1398.5966666666666,48,2086.83,100.0,0,6,0,0,1
1398.5966666666666,49,2086.83,102.0,1,6,0,0,1
1398.5966666666666,48,2086.83,104.0,0,6,0,0,1
1398.5966666666666,48,2086.83,105.0,0,6,0,0,1
785.5079166666666,35,2813.68,39.0,0,5,0,0,1
1419.1920833333334,18,661.03,258.0,1,1,0,0,1
1419.1920833333334,18,661.03,259.0,1,1,0,0,1
4473.288333333333,27,286.69,239.0,1,4,0,0,1
4473.288333333333,26,286.69,240.0,1,4,0,0,1
4473.288333333333,24,286.69,242.0,1,4,0,0,1
4473.288333333333,28,286.69,243.0,1,4,0,0,1
5903.517499999999,27,1069.66,203.0,1,2,0,0,1
5903.517499999999,24,1069.66,205.0,1,2,0,0,1
5903.517499999999,24,1069.66,207.0,1,2,0,0,1
5903.517499999999,24,1069.66,208.0,1,2,0,0,1
12823.446666666665,7,358.17,359.0,0,3,1,1,0
12823.446666666665,7,358.17,360.0,0,3,1,1,0
12823.446666666665,7,358.17,363.0,0,3,1,1,0
7755.875,11,121.02,355.0,1,4,1,0,0
6568.259999999998,57,1618.99,197.0,0,6,0,0,1
6568.259999999998,57,1618.99,198.0,0,6,0,0,0
6568.259999999998,57,1618.99,200.0,0,6,0,0,1
6568.259999999998,57,1618.99,201.0,0,6,0,0,1
6568.259999999998,57,1618.99,203.0,0,6,0,0,1
6568.259999999998,57,1618.99,204.0,0,6,0,0,1
4986.5825,14,2522.86,203.0,0,2,0,0,1
4986.5825,14,2522.86,204.0,0,2,0,0,0
4986.5825,14,2522.86,205.0,0,2,0,0,1
4986.5825,14,2522.86,206.0,0,2,0,0,1
4986.5825,14,2522.86,207.0,0,2,0,0,1
9924.626666666669,5,897.72,342.0,1,3,0,0,1
10508.3325,14,575.48,351.0,1,4,1,0,0
10508.3325,14,575.48,353.0,1,4,1,1,0
10508.3325,19,575.48,355.0,1,4,1,1,0
10508.3325,14,575.48,358.0,1,4,1,1,0
6308.1225,29,270.49,297.0,2,2,1,1,0
6308.1225,33,270.49,299.0,1,2,1,1,0
4209.3075,44,3261.13,65.0,1,9,0,0,1
4209.3075,48,3261.13,67.0,0,9,0,0,1
4209.3075,45,3261.13,69.0,0,9,0,0,0
4209.3075,44,3261.13,71.0,1,9,0,0,1
6699.653333333333,50,4606.81,50.0,1,6,0,0,1
6699.653333333333,50,4606.81,51.0,1,6,0,0,1
6699.653333333333,50,4606.81,52.0,1,6,0,0,1
6699.653333333333,50,4606.81,53.0,1,6,0,0,0
2483.38,18,169.07,203.0,1,2,1,1,0
2483.38,20,169.07,204.0,2,2,1,1,0
2483.38,18,169.07,205.0,1,2,1,0,0
2483.38,18,169.07,207.0,2,2,1,1,0
2483.38,18,169.07,208.0,2,2,1,1,0
10618.163333333334,11,719.76,211.0,1,1,0,0,0
10618.163333333334,11,719.76,214.0,1,1,0,1,0
10618.163333333334,11,719.76,215.0,1,1,0,1,0
10618.163333333334,11,719.76,217.0,1,1,0,1,0
10618.163333333334,11,719.76,218.0,1,1,0,1,0
1408.2283333333332,27,4620.45,152.0,0,5,0,0,1
1408.2283333333332,35,4620.45,153.0,0,5,0,0,1
1408.2283333333332,32,4620.45,154.0,1,5,0,0,1
1408.2283333333332,31,4620.45,157.0,0,5,0,0,0
1408.2283333333332,34,4620.45,158.0,0,5,0,0,1
5352.38,52,1599.3,223.0,1,4,0,0,1
5352.38,58,1599.3,224.0,0,4,0,0,1
5352.38,55,1599.3,225.0,0,4,0,0,1
5352.38,55,1599.3,227.0,0,4,0,0,1
5352.38,55,1599.3,228.0,0,4,0,0,1
11159.466666666667,21,1384.27,385.0,1,4,0,0,1
11159.466666666667,21,1384.27,389.0,1,4,0,0,1
11159.466666666667,21,1384.27,391.0,1,4,0,0,1
1024.1304166666666,9,728.73,297.0,1,4,0,0,0
11146.26,8,1006.45,225.0,0,1,1,1,0
11146.26,11,1006.45,227.0,0,1,1,0,0
1201.47625,3,1204.59,263.0,2,2,1,1,0
1201.47625,3,1204.59,264.0,2,2,1,1,0
1201.47625,4,1204.59,267.0,1,2,1,1,0
2166.5133333333333,25,273.11,275.0,1,3,0,0,1
2166.5133333333333,24,273.11,278.0,0,3,0,0,1
2166.5133333333333,29,273.11,279.0,1,3,0,0,1
2166.5133333333333,29,273.11,281.0,1,3,0,0,0
2166.5133333333333,29,273.11,282.0,0,3,0,0,1
1619.2041666666669,6,829.3,124.0,1,3,0,0,1
4359.12,25,4404.08,111.0,0,9,0,0,1
4359.12,20,4404.08,115.0,0,9,0,0,0
4359.12,16,4404.08,117.0,0,9,0,0,1
4359.12,20,4404.08,118.0,0,9,0,0,1
1631.6008333333332,15,2544.6,232.0,0,2,0,0,1
1631.6008333333332,15,2544.6,236.0,1,2,0,0,1
450.44333333333327,53,3791.25,57.0,1,5,0,0,1
450.44333333333327,51,3791.25,61.0,2,5,0,0,1
887.0779166666665,44,3572.04,167.0,1,7,0,0,1
887.0779166666665,42,3572.04,170.0,0,7,0,0,1
887.0779166666665,39,3572.04,171.0,1,7,0,0,1
887.0779166666665,38,3572.04,173.0,1,7,0,0,1
4974.980000000001,5,366.46,184.0,1,2,0,1,0
4974.980000000001,5,366.46,185.0,1,2,0,0,0
4974.980000000001,1,366.46,186.0,1,2,0,1,0
4974.980000000001,5,366.46,187.0,0,2,0,0,0
4974.980000000001,5,366.46,189.0,0,2,0,1,0
4974.980000000001,4,366.46,190.0,0,2,0,1,0
1544.753333333333,42,3655.44,63.0,0,8,0,0,1
1544.753333333333,42,3655.44,66.0,0,8,0,0,1
1544.753333333333,44,3655.44,67.0,0,8,0,0,1
1544.753333333333,42,3655.44,70.0,0,8,0,0,1
10589.976666666667,11,1446.6,199.0,1,2,1,0,0
10589.976666666667,11,1446.6,201.0,2,2,1,1,0
3034.421666666666,34,2063.0,223.0,0,5,0,0,1
3034.421666666666,34,2063.0,224.0,0,5,0,0,1
3034.421666666666,34,2063.0,225.0,0,5,0,0,0
3034.421666666666,33,2063.0,227.0,0,5,0,0,0
3034.421666666666,38,2063.0,229.0,0,5,0,0,1
6822.774999999999,16,326.98,143.0,1,4,0,0,1
6822.774999999999,16,326.98,144.0,1,4,0,0,1
6822.774999999999,16,326.98,145.0,1,4,0,0,1
6822.774999999999,16,326.98,148.0,1,4,0,0,1
1458.3166666666666,9,1641.56,64.0,0,6,0,0,0
1458.3166666666666,14,1641.56,69.0,0,6,0,0,1
1458.3166666666666,14,1641.56,70.0,0,6,0,0,1
1184.3054166666668,10,598.76,227.0,1,4,0,0,0
1184.3054166666668,12,598.76,230.0,1,4,0,1,0
1184.3054166666668,12,598.76,234.0,1,4,0,1,0
3299.113333333333,53,1525.87,208.0,0,3,0,0,1
3299.113333333333,50,1525.87,209.0,0,3,0,0,1
6617.5575,10,523.92,184.0,1,6,0,0,1
6617.5575,14,523.92,187.0,1,6,0,0,0
6617.5575,14,523.92,189.0,1,6,0,0,1
441.72541666666666,21,1911.25,73.0,0,7,0,0,1
441.72541666666666,22,1911.25,74.0,0,7,0,0,1
441.72541666666666,18,1911.25,78.0,0,7,0,0,1
441.72541666666666,19,1911.25,79.0,1,7,0,0,1
5770.5225,4,601.58,334.0,1,4,0,1,0
5770.5225,8,601.58,335.0,1,4,0,1,0
5770.5225,8,601.58,337.0,1,4,0,0,0
5770.5225,8,601.58,338.0,1,4,0,1,0
5770.5225,6,601.58,340.0,1,4,0,1,0
1762.8950000000002,20,1821.25,118.0,0,3,0,0,1
1762.8950000000002,21,1821.25,120.0,1,3,0,0,1
1762.8950000000002,20,1821.25,121.0,0,3,0,0,1
1762.8950000000002,21,1821.25,122.0,0,3,0,0,1
1309.1266666666668,9,493.52,259.0,1,1,1,1,0
1309.1266666666668,9,493.52,260.0,1,1,1,1,0
1309.1266666666668,9,493.52,265.0,0,1,1,0,0
1309.1266666666668,9,493.52,266.0,0,1,1,1,0
3545.291666666666,10,1148.67,224.0,1,4,0,0,1
3545.291666666666,10,1148.67,225.0,1,4,0,0,1
3545.291666666666,10,1148.67,226.0,1,4,0,0,0
3545.291666666666,10,1148.67,230.0,1,4,0,0,0
2962.066666666666,21,4312.83,6.0,0,7,0,0,1
2962.066666666666,21,4312.83,8.0,0,7,0,0,1
2962.066666666666,23,4312.83,10.0,1,7,0,0,1
2594.971666666667,10,1099.57,206.0,1,1,0,0,0
2594.971666666667,10,1099.57,210.0,1,1,0,0,0
2594.971666666667,10,1099.57,211.0,1,1,0,0,1
6146.350000000001,27,59.55,329.0,1,1,0,1,0
6146.350000000001,30,59.55,334.0,1,1,0,1,0
6146.350000000001,30,59.55,335.0,1,1,0,0,0
6146.350000000001,30,59.55,336.0,1,1,0,1,0
2676.563333333333,2,702.89,297.0,2,4,1,1,0
2676.563333333333,6,702.89,298.0,2,4,1,1,0
2676.563333333333,6,702.89,299.0,2,4,1,1,0
2676.563333333333,6,702.89,303.0,2,4,1,1,0
2625.975833333333,24,899.47,336.0,1,2,0,0,1
2625.975833333333,24,899.47,337.0,1,2,0,0,1
2625.975833333333,24,899.47,340.0,2,2,0,0,1
2625.975833333333,25,899.47,342.0,2,2,0,0,1
4815.38,36,1310.68,183.0,1,6,0,0,1
4815.38,41,1310.68,184.0,0,6,0,0,0
4815.38,41,1310.68,187.0,0,6,0,0,1
1506.8954166666665,1,227.12,261.0,1,3,1,1,0
6301.794999999999,13,565.23,245.0,1,2,1,1,0
6301.794999999999,17,565.23,251.0,1,2,1,1,0
6301.794999999999,13,565.23,252.0,1,2,1,1,0
3199.816666666667,13,1052.87,190.0,1,4,1,1,0
3199.816666666667,13,1052.87,192.0,1,4,1,1,0
3199.816666666667,13,1052.87,193.0,1,4,1,1,0
3199.816666666667,13,1052.87,194.0,1,4,1,1,0
3199.816666666667,13,1052.87,195.0,1,4,1,0,0
3199.816666666667,13,1052.87,196.0,1,4,1,1,0
3199.816666666667,16,1052.87,197.0,1,4,1,1,0
2290.563333333333,30,4289.78,165.0,0,5,0,0,0
2290.563333333333,35,4289.78,166.0,0,5,0,0,1
7056.587499999999,19,263.49,299.0,0,3,1,1,0
7056.587499999999,19,263.49,300.0,0,3,1,1,0
7056.587499999999,19,263.49,301.0,0,3,1,1,0
4840.96,15,1136.34,365.0,2,3,1,1,0
4840.96,17,1136.34,367.0,2,3,1,1,0
4840.96,17,1136.34,368.0,2,3,1,1,0
7323.537500000001,14,412.4,228.0,1,1,0,1,0
4462.926666666667,18,1870.02,189.0,0,3,0,0,1
4462.926666666667,19,1870.02,190.0,0,3,0,0,1
4462.926666666667,19,1870.02,191.0,0,3,0,0,1
4462.926666666667,19,1870.02,193.0,1,3,0,0,1
4462.926666666667,24,1870.02,194.0,0,3,0,0,1
9988.76,9,1280.57,177.0,1,6,0,0,1
9988.76,5,1280.57,180.0,1,6,0,0,1
9988.76,5,1280.57,181.0,1,6,0,0,1
9988.76,5,1280.57,182.0,1,6,0,0,1
487.1208333333333,27,1794.51,172.0,0,6,0,0,1
2590.3866666666668,19,2161.86,76.0,1,3,0,0,1
2590.3866666666668,15,2161.86,80.0,0,3,0,0,0
2590.3866666666668,15,2161.86,81.0,0,3,0,0,1
2590.3866666666668,18,2161.86,82.0,0,3,0,0,1
14351.65,8,542.56,371.0,1,3,1,0,0
14351.65,8,542.56,374.0,1,3,1,1,0
14351.65,8,542.56,378.0,2,3,1,1,0
6138.256666666667,-2,1316.96,311.0,0,3,1,1,0
6138.256666666667,7,1316.96,312.0,0,3,1,1,0
6138.256666666667,3,1316.96,313.0,0,3,1,1,0
6138.256666666667,3,1316.96,314.0,0,3,1,1,0
6138.256666666667,2,1316.96,315.0,0,3,1,1,0
3377.6283333333336,16,370.91,371.0,1,1,0,0,1
3377.6283333333336,17,370.91,374.0,0,1,0,0,1
3597.28,26,1254.45,370.0,1,4,0,0,1
3597.28,26,1254.45,371.0,1,4,0,0,1
3597.28,26,1254.45,374.0,1,4,0,0,1
